UNID,NoteID,ParentUNID,Created,Modified,LastUpdatedBy,Attachments,CaseNumber,Stage,Source,AuthFileName,AuthFileLine,AuthorizationDate,EnteredDate,EnteredBy,Priority,ServiceNumber,VeteranLastName,VeteranFirstName,VeteranMI,VeteranRank,Branch,ServiceFrom,ServiceTo,Era,Deceased,RequesterKey,RequesterName,Relationship,AssignedCSR,LineCount,EngravingRequired,EngravingDate,EngravingJobNumber,AssemblyDate,QCResult,WarehouseDate,PickBin,ShippedDate,TrackingNumber,ClosedDate,DaysOpen,AgingFlag,HoldReason,StageBeforeHold,ShipToName,ShipToStreet,ShipToCity,ShipToState,ShipToZIP,Remarks,StatusHistory,DocReaders,DocAuthors,LookupKey,DaysInStage,LastModifiedBy,LastModifiedDate,AgingLastEval
E3F85EE9236BB3590D08EF17E1A0D827,309E,,02/23/2026 17:58:18,03/17/2026 23:58:18,CN=HAAS-APP01/O=TACOM,,VMA-2026-000005,On Hold,NPRC,nprc_awd_20080321_b43.dat,152,03/21/2008,02/23/2026,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,30 130 369,Thornbury,Jeffrey,,1LT,Regular Army,05/02/1943,06/17/1945,World War II,Yes,RQ000134,Andrew Thornbury,Daughter,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,3,Yes,03/07/2026 21:58:18,ENG-2026-00003,,,,,,,,190,Red,Backorder - Purple Heart full-size out of stock,Engraving,Andrew Thornbury,3536 Jefferson Pl,Sacramento,CA,95898,Replacement set - originals lost in house fire per requester.,02/23/2026 17:58 | (new) -> Authorized | HRC-Transfer;03/07/2026 21:58 | Authorized -> Engraving | Renata Vasquez-Holm;03/17/2026 23:58 | Engraving -> On Hold | Marlene Okafor;08/31/2026 02:42 | AgingFlag -> Red (190 days) | NightlyAging,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],THORNBURY|JEFFREY|95898,168,CN=Marlene Okafor/OU=CHPSID/O=TACOM,03/17/2026 23:58:18,09/01/2026 02:30:00
808AC0F8B2B532A427A02D10B3977CE7,30AE,,04/14/2014 17:38:03,05/26/2014 04:38:03,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2014-000001,Closed,Congressional,,,04/02/2014,04/14/2014,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,Congressional,***-**-8452,Vanterpool,Arthur,,SGT,Army National Guard,09/15/2008,02/18/2015,Peacetime,No,RQ000319,Arthur Vanterpool,Self,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,2,No,,,05/02/2014 21:38:03,Pass,05/04/2014 21:38:03,A-17-2,05/06/2014 00:38:03,9405 5949 4332 3581 8737 34,05/26/2014 04:38:03,42,,,,Arthur Vanterpool,3139 Poplar Pl Apt 1C,Jacksonville,FL,32275,,04/14/2014 17:38 | (new) -> Authorized | Benedetta Kowalczyk;05/02/2014 21:38 | Authorized -> Assembly/QC | Ret Hamlin;05/04/2014 21:38 | Assembly/QC -> Warehouse | Ignatius Pardo;05/06/2014 00:38 | Warehouse -> Shipped | Yolanda Strickland-Oby;05/26/2014 04:38 | Shipped -> Closed | Marlene Okafor,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],VANTERPOOL|ARTHUR|32275,0,CN=Marlene Okafor/OU=CHPSID/O=TACOM,05/26/2014 04:38:03,
E444510BE7942320145BD1AC486B65BE,30BA,,10/24/2024 11:51:15,12/10/2024 03:51:15,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,VMA-2024-000003,Closed,NPRC,nprc_awd_20120206_b72.dat,4,02/06/2012,10/24/2024,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,39 237 264,Dunmore,Earl,T,CPL,Regular Army,10/14/1942,03/20/1948,World War II,Yes,RQ001594,Raymond Dunmore-Vey,Grandchild,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,2,Yes,10/31/2024 13:51:15,ENG-2024-00004,11/04/2024 15:51:15,Pass,11/14/2024 19:51:15,B-19-2,11/20/2024 23:51:15,9405 5500 2653 6477 7103 70,12/10/2024 03:51:15,47,,,,Raymond Dunmore-Vey,7212 Sycamore Ter,Jacksonville,FL,32214,,10/24/2024 11:51 | (new) -> Authorized | HRC-Transfer;10/31/2024 13:51 | Authorized -> Engraving | Renata Vasquez-Holm;11/04/2024 15:51 | Engraving -> Assembly/QC | Hector Amundsen;11/14/2024 19:51 | Assembly/QC -> Warehouse | Tamsin Greylock;11/20/2024 23:51 | Warehouse -> Shipped | Yolanda Strickland-Oby;12/10/2024 03:51 | Shipped -> Closed | Renata Vasquez-Holm,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],DUNMORE|EARL|32214,0,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,12/10/2024 03:51:15,
006D41E0EE8802669E07FA6A59DC4FE8,30C6,,11/26/2009 17:15:09,01/05/2010 07:15:09,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2009-000001,Closed,Congressional,,,11/14/2009,11/26/2009,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,Congressional,***-**-9678,Gastrelle,Timothy,R,SGM,Army Reserve,01/19/1989,09/13/1997,Gulf War,Yes,RQ000135,Clarence Gastrelle,Daughter,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,1,No,,,12/08/2009 22:15:09,Pass,12/19/2009 00:15:09,C-17-2,12/22/2009 03:15:09,9405 5111 1402 5110 7986 45,01/05/2010 07:15:09,40,,,,Clarence Gastrelle,9352 Madison St,Knoxville,TN,37909,Requester called to confirm address.,11/26/2009 17:15 | (new) -> Authorized | Benedetta Kowalczyk;12/08/2009 22:15 | Authorized -> Assembly/QC | Renata Vasquez-Holm;12/19/2009 00:15 | Assembly/QC -> Warehouse | Tamsin Greylock;12/22/2009 03:15 | Warehouse -> Shipped | Yolanda Strickland-Oby;01/05/2010 07:15 | Shipped -> Closed | Lorraine Whitcombe,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],GASTRELLE|TIMOTHY|37909,0,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,01/05/2010 07:15:09,
701EC0559B5D90DC89D2CC2D5CC2CFC0,30CE,,03/05/2010 16:43:35,04/27/2010 06:43:35,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,,VMA-2010-000001,Closed,HRC,HRC_AWD_20080814_4.txt,106,08/14/2008,03/05/2010,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 16 381 944,Fortenbury,Angela,H,SGT,Army Reserve,04/03/1968,01/16/1975,Vietnam,Yes,RQ001568,Clarence Fortenbury,Spouse,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,1,No,,,03/21/2010 21:43:35,Pass,03/29/2010 02:43:35,D-01-1,04/03/2010 03:43:35,9405 5323 8034 2579 7603 92,04/27/2010 06:43:35,53,,,,Clarence Fortenbury,3598 Elm Way,Birmingham,AL,35266-1309,,03/05/2010 16:43 | (new) -> Authorized | HRC-Transfer;03/21/2010 21:43 | Authorized -> Assembly/QC | Dwayne Petrakis;03/29/2010 02:43 | Assembly/QC -> Warehouse | Ignatius Pardo;04/03/2010 03:43 | Warehouse -> Shipped | Yolanda Strickland-Oby;04/27/2010 06:43 | Shipped -> Closed | Dwayne Petrakis,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],FORTENBURY|ANGELA|35266,0,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,04/27/2010 06:43:35,
1672AB9E8F45B65A923B578D98B3D0FF,30D6,,06/25/2007 14:44:35,08/05/2007 22:44:35,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2007-000001,Complete,Congressional,,,05/31/2007,06/25/2007,CN=Ret Hamlin/OU=CHPSID/O=TACOM,Congressional,RA 10 456 370,Izquierdo,Amanda,J,T/4,Army of the United States,02/01/1950,03/13/1954,Korea,Yes,RQ000643,Barbara Izquierdo,Daughter,CN=Ret Hamlin/OU=CHPSID/O=TACOM,2,No,,,07/04/2007 18:44:35,Pass,07/13/2007 20:44:35,B-14-5,07/15/2007 22:44:35,9405 5846 8001 7461 6486 23,08/05/2007 22:44:35,41,,,,Barbara Izquierdo,7621 Marshall Ave,Huntsville,AL,35843,,06/25/2007 14:44 | (new) -> Authorized | Ret Hamlin;07/04/2007 18:44 | Authorized -> Assembly/QC | Benedetta Kowalczyk;07/13/2007 20:44 | Assembly/QC -> Warehouse | Tamsin Greylock;07/15/2007 22:44 | Warehouse -> Shipped | Yolanda Strickland-Oby;08/05/2007 22:44 | Shipped -> Closed | Benedetta Kowalczyk,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Ret Hamlin/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],IZQUIERDO|AMANDA|35843,0,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,08/05/2007 22:44:35,
F5D1AF010313230407D067AE7AA18CC6,30E2,,08/21/2019 07:51:30,09/20/2019 19:51:30,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2019-000001,Closed,NPRC,nprc_awd_20071211_b46.dat,149,12/11/2007,08/21/2019,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,34 917 809,Yamaguchi,Nicole,G,SSG,Army of the United States,01/18/1940,03/13/1943,World War II,Yes,RQ001584,Darnell Yamaguchi-Orr,Daughter,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,1,No,,,08/26/2019 10:51:30,Pass,08/29/2019 13:51:30,E-05-4,08/31/2019 15:51:30,9405 5559 4743 3180 7413 61,09/20/2019 19:51:30,30,,,,Darnell Yamaguchi-Orr,8054 Hickory Ct,Albuquerque,NM,87125,Congressional interest - Rep. office case #164401,08/21/2019 07:51 | (new) -> Authorized | HRC-Transfer;08/26/2019 10:51 | Authorized -> Assembly/QC | Benedetta Kowalczyk;08/29/2019 13:51 | Assembly/QC -> Warehouse | Ignatius Pardo;08/31/2019 15:51 | Warehouse -> Shipped | Cletus Marchbanks;09/20/2019 19:51 | Shipped -> Closed | Ret Hamlin,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],YAMAGUCHI|NICOLE|87125,0,CN=Ret Hamlin/OU=CHPSID/O=TACOM,09/20/2019 19:51:30,
5CA3CE655BC8F535071E87F752054A41,30EA,,09/16/2011 14:01:57,10/26/2011 01:01:57,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,VMA-2011-000001,Closed,NPRC,nprc_awd_20071005_b11.dat,283,10/05/2007,09/16/2011,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 11 182 881,Hargreave,Jessica,M,CPL,Army Reserve,02/03/1962,04/17/1968,Vietnam,No,RQ002171,Jessica Hargreave,Self,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,3,No,,,09/21/2011 16:01:57,Pass,09/27/2011 21:01:57,E-07-5,09/30/2011 21:01:57,9405 5972 4833 6084 4051 98,10/26/2011 01:01:57,40,,,,Jessica Hargreave,6423 Jefferson Ave,Fayetteville,NC,28320,Requester called to confirm address.,09/16/2011 14:01 | (new) -> Authorized | HRC-Transfer;09/21/2011 16:01 | Authorized -> Assembly/QC | Lorraine Whitcombe;09/27/2011 21:01 | Assembly/QC -> Warehouse | Ignatius Pardo;09/30/2011 21:01 | Warehouse -> Shipped | Yolanda Strickland-Oby;10/26/2011 01:01 | Shipped -> Closed | Ret Hamlin,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],HARGREAVE|JESSICA|28320,0,CN=Ret Hamlin/OU=CHPSID/O=TACOM,10/26/2011 01:01:57,
1C8F012576D73E7557E78EC276F4962E,30FA,,12/24/2007 13:35:23,02/21/2008 01:35:23,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2007-000002,Closed,HRC,HRC_AWD_20060206_5.txt,203,02/06/2006,12/24/2007,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 13 653 427,Wickersham,Anthony,W,SFC,Regular Army,02/09/1969,08/01/1974,Vietnam,No,RQ000699,Anthony Wickersham,Self,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,4,No,,,01/09/2008 17:35:23,Pass,01/19/2008 20:35:23,G-13-1,01/29/2008 00:35:23,9405 5102 7471 7320 5132 40,02/21/2008 01:35:23,59,,,,Anthony Wickersham,9345 Elm Pl,Albany,NY,12205-5705,Replacement set - originals lost in house fire per requester.,12/24/2007 13:35 | (new) -> Authorized | HRC-Transfer;01/09/2008 17:35 | Authorized -> Assembly/QC | Marlene Okafor;01/19/2008 20:35 | Assembly/QC -> Warehouse | Tamsin Greylock;01/29/2008 00:35 | Warehouse -> Shipped | Yolanda Strickland-Oby;02/21/2008 01:35 | Shipped -> Closed | Marlene Okafor,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],WICKERSHAM|ANTHONY|12205,0,CN=Marlene Okafor/OU=CHPSID/O=TACOM,02/21/2008 01:35:23,
1C003529A581A5F2A607D958441045FF,310E,,03/27/2024 14:55:23,05/15/2024 09:55:23,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,VMA-2024-000004,Closed,Congressional,,,02/17/2024,03/27/2024,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,Congressional,RA 10 822 991,Greaves-Tolan,Brandon,M,MSG,Army Reserve,12/15/1966,10/05/1970,Vietnam,No,RQ000716,Brandon Greaves-Tolan,Self,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,1,Yes,04/02/2024 16:55:23,ENG-2024-00005,04/19/2024 20:55:23,Pass,04/27/2024 01:55:23,C-23-3,04/29/2024 06:55:23,9405 5459 5301 3060 7549 23,05/15/2024 09:55:23,49,,,,Brandon Greaves-Tolan,7854 Chestnut Ct,Denver,CO,80228-4808,Requester called to confirm address.,03/27/2024 14:55 | (new) -> Authorized | Benedetta Kowalczyk;04/02/2024 16:55 | Authorized -> Engraving | Ret Hamlin;04/19/2024 20:55 | Engraving -> Assembly/QC | Oswaldo Ferreira-Lund;04/27/2024 01:55 | Assembly/QC -> Warehouse | Tamsin Greylock;04/29/2024 06:55 | Warehouse -> Shipped | Cletus Marchbanks;05/15/2024 09:55 | Shipped -> Closed | Renata Vasquez-Holm,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],GREAVES-TOLAN|BRANDON|80228,0,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,05/15/2024 09:55:23,
7415EEF1D2B1B4075D697BF1BFAE8FC9,3116,,12/27/2019 15:51:46,01/26/2020 05:51:46,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,VMA-2019-000002,Closed,NPRC,nprc_awd_20071211_b46.dat,213,12/11/2007,12/27/2019,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 12 928 723,Zimmerly,Ryan,L,S/SGT,Army National Guard,12/26/1951,05/31/1956,Korea,Yes,RQ000267,Jessica Zimmerly,Other NOK,CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,2,Yes,01/03/2020 16:51:46,ENG-2020-00006,01/06/2020 21:51:46,Pass,01/08/2020 22:51:46,E-09-4,01/13/2020 01:51:46,9405 5690 6582 9604 3952 43,01/26/2020 05:51:46,30,,,,Jessica Zimmerly,7720 Elm Rd,Phoenix,AZ,85067,,12/27/2019 15:51 | (new) -> Authorized | HRC-Transfer;01/03/2020 16:51 | Authorized -> Engraving | Lorraine Whitcombe;01/06/2020 21:51 | Engraving -> Assembly/QC | Oswaldo Ferreira-Lund;01/08/2020 22:51 | Assembly/QC -> Warehouse | Tamsin Greylock;01/13/2020 01:51 | Warehouse -> Shipped | Cletus Marchbanks;01/26/2020 05:51 | Shipped -> Closed | Renata Vasquez-Holm,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Dwayne Petrakis/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],ZIMMERLY|RYAN|85067,0,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,01/26/2020 05:51:46,
30ADDA502CFC402283F80D67253D1F38,3122,,10/27/2022 16:19:47,12/06/2022 01:19:47,CN=Marlene Okafor/OU=CHPSID/O=TACOM,,VMA-2022-000001,Closed,Congressional,,,10/20/2022,10/27/2022,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,Congressional,***-**-8300,VOSBURGH,Evelyn,M,SSG,Army Reserve,08/21/1986,10/03/1990,Gulf War,No,RQ002202,Evelyn VOSBURGH,Self,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,4,Yes,10/29/2022 17:19:47,ENG-2022-00007,11/04/2022 17:19:47,Pass,11/06/2022 22:19:47,A-19-2,11/14/2022 00:19:47,9405 5523 6373 1601 6345 36,12/06/2022 01:19:47,40,,,,Evelyn VOSBURGH,4705 Dogwood Ln,Portland,ME,04132,NOK provided DD-214 copy.,10/27/2022 16:19 | (new) -> Authorized | Benedetta Kowalczyk;10/29/2022 17:19 | Authorized -> Engraving | Ret Hamlin;11/04/2022 17:19 | Engraving -> Assembly/QC | Hector Amundsen;11/06/2022 22:19 | Assembly/QC -> Warehouse | Ignatius Pardo;11/14/2022 00:19 | Warehouse -> Shipped | Yolanda Strickland-Oby;12/06/2022 01:19 | Shipped -> Closed | Marlene Okafor,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],VOSBURGH|EVELYN|04132,0,CN=Marlene Okafor/OU=CHPSID/O=TACOM,12/06/2022 01:19:47,
E64E62C1A915B9864D8EEFC65D15D124,3136,,01/29/2018 09:27:52,03/07/2018 19:27:52,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,VMA-2018-000001,Closed,HRC,HRC_AWD_20081006_6.txt,360,10/06/2008,01/29/2018,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 15 787 603,Fairweather,Angela,A,PV2,Army Reserve,07/15/1963,02/10/1970,Vietnam,Yes,RQ000637,Anthony Fairweather,Son,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,2,No,,,02/03/2018 11:27:52,Pass,02/07/2018 12:27:52,E-09-4,02/11/2018 16:27:52,9405 5133 5485 6523 6689 94,03/07/2018 19:27:52,37,,,,Anthony Fairweather,2930 Walnut Ln,Savannah,GA,31474-0828,NOK provided DD-214 copy.,01/29/2018 09:27 | (new) -> Authorized | HRC-Transfer;02/03/2018 11:27 | Authorized -> Assembly/QC | Lorraine Whitcombe;02/07/2018 12:27 | Assembly/QC -> Warehouse | Tamsin Greylock;02/11/2018 16:27 | Warehouse -> Shipped | Cletus Marchbanks;03/07/2018 19:27 | Shipped -> Closed | Renata Vasquez-Holm,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],FAIRWEATHER|ANGELA|31474,0,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,03/07/2018 19:27:52,
7374A2FE2E7F17917C890AE89CC5513C,3142,,10/08/2007 11:52:27,11/25/2007 22:52:27,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,VMA-2007-000003,Closed,HRC,HRC_AWD_20060206_5.txt,47,02/06/2006,10/08/2007,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,***-**-5527,Drakeford,Nicole,L,SFC,Army National Guard,01/18/1990,03/25/1995,Gulf War,No,RQ000516,Nicole Drakeford,Self,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,4,No,,,10/23/2007 14:52:27,Pass,10/26/2007 17:52:27,D-12-4,11/01/2007 17:52:27,9405 5816 4786 6205 9364 37,11/25/2007 22:52:27,48,,,,Nicole Drakeford,3820 Poplar Way,Boise,ID,83759,,10/08/2007 11:52 | (new) -> Authorized | HRC-Transfer;10/23/2007 14:52 | Authorized -> Assembly/QC | Lorraine Whitcombe;10/26/2007 17:52 | Assembly/QC -> Warehouse | Tamsin Greylock;11/01/2007 17:52 | Warehouse -> Shipped | Cletus Marchbanks;11/25/2007 22:52 | Shipped -> Closed | Benedetta Kowalczyk,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],DRAKEFORD|NICOLE|83759,0,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,11/25/2007 22:52:27,
1DFC50ECB096B0467EA6A486E8F91A9D,3156,,08/20/2024 12:07:09,09/30/2024 21:07:09,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2024-000005,Closed,NPRC,nprc_awd_20120810_b62.dat,13,08/10/2012,08/20/2024,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,32 465 795,Nakashima,James,P,T/4,Regular Army,04/08/1943,05/04/1946,World War II,No,RQ000662,Mildred Nakashima,Other NOK,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,2,No,,,09/07/2024 13:07:09,Pass,09/17/2024 16:07:09,E-18-6,09/23/2024 16:07:09,9405 5841 1231 1231 4095 68,09/30/2024 21:07:09,41,,,,Mildred Nakashima,1282 Chestnut Rd,New Orleans,LA,70192,,08/20/2024 12:07 | (new) -> Authorized | HRC-Transfer;09/07/2024 13:07 | Authorized -> Assembly/QC | Marlene Okafor;09/17/2024 16:07 | Assembly/QC -> Warehouse | Tamsin Greylock;09/23/2024 16:07 | Warehouse -> Shipped | Yolanda Strickland-Oby;09/30/2024 21:07 | Shipped -> Closed | Lorraine Whitcombe,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],NAKASHIMA|JAMES|70192,0,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,09/30/2024 21:07:09,
CF09194075526B32EF9FA26BD6A04692,3162,,09/01/2006 08:01:35,10/12/2006 21:01:35,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,VMA-2006-000002,Closed,NPRC,nprc_awd_20050412_b12.dat,169,04/12/2005,09/01/2006,CN=HRC-Transfer/OU=Agents/O=TACOM,Expedite,***-**-4362,BENAVIDEZ-CRUZ,Matthew,S,SSG,Army Reserve,03/18/1999,11/30/2005,Peacetime,No,RQ001951,Matthew BENAVIDEZ-CRUZ,Self,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,4,Yes,09/11/2006 13:01:35,ENG-2006-00008,09/16/2006 14:01:35,Pass,09/20/2006 16:01:35,G-10-2,09/21/2006 17:01:35,9405 5947 3074 2297 7741 23,10/12/2006 21:01:35,41,,,,Matthew BENAVIDEZ-CRUZ,9175 Laurel Pl,Wheeling,WV,26024,,09/01/2006 08:01 | (new) -> Authorized | HRC-Transfer;09/11/2006 13:01 | Authorized -> Engraving | Renata Vasquez-Holm;09/16/2006 14:01 | Engraving -> Assembly/QC | Hector Amundsen;09/20/2006 16:01 | Assembly/QC -> Warehouse | Tamsin Greylock;09/21/2006 17:01 | Warehouse -> Shipped | Cletus Marchbanks;10/12/2006 21:01 | Shipped -> Closed | Renata Vasquez-Holm,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],BENAVIDEZ-CRUZ|MATTHEW|26024,0,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,10/12/2006 21:01:35,
DB981729681DE45951D7BFFB90B94094,3176,,06/30/2025 15:26:04,08/10/2025 23:26:04,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,,VMA-2025-000001,Closed,NPRC,nprc_awd_20050412_b12.dat,359,04/12/2005,06/30/2025,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,***-**-4155,Drakeford,David,J,PVT,Army Reserve,07/12/2008,02/06/2014,Global War on Terrorism,No,RQ001638,Carlos Drakeford,Sibling,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,4,No,,,07/16/2025 16:26:04,Pass,07/20/2025 21:26:04,C-13-5,07/24/2025 22:26:04,9405 5548 2201 1226 7490 53,08/10/2025 23:26:04,41,,,,Carlos Drakeford,8883 Spruce Ln,Orlando,FL,32809,,06/30/2025 15:26 | (new) -> Authorized | HRC-Transfer;07/16/2025 16:26 | Authorized -> Assembly/QC | Renata Vasquez-Holm;07/20/2025 21:26 | Assembly/QC -> Warehouse | Ignatius Pardo;07/24/2025 22:26 | Warehouse -> Shipped | Yolanda Strickland-Oby;08/10/2025 23:26 | Shipped -> Closed | Renata Vasquez-Holm,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],DRAKEFORD|DAVID|32809,0,CN=Renata Vasquez-Holm/OU=CHPSID/O=TACOM,08/10/2025 23:26:04,
5996732A50BD1B49D1A12F903BDCA111,318A,,07/13/2015 08:18:04,08/30/2015 20:18:04,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,,VMA-2015-000002,Closed,NPRC,nprc_awd_20120810_b62.dat,183,08/10/2012,07/13/2015,CN=HRC-Transfer/OU=Agents/O=TACOM,Routine,RA 13 440 220,Jaramillo,Justin,A,SPC,Army National Guard,09/25/1951,04/09/1954,Korea,Yes,RQ000651,E. Jaramillo,Spouse,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,1,No,,,07/28/2015 11:18:04,Pass,08/07/2015 16:18:04,D-19-4,08/11/2015 18:18:04,9405 5560 7260 9520 2714 53,08/30/2015 20:18:04,48,,,,E. Jaramillo,7344 Ridgway Ln,Houston,TX,77076-2819,Replacement set - originals lost in house fire per requester.,07/13/2015 08:18 | (new) -> Authorized | HRC-Transfer;07/28/2015 11:18 | Authorized -> Assembly/QC | Ret Hamlin;08/07/2015 16:18 | Assembly/QC -> Warehouse | Tamsin Greylock;08/11/2015 18:18 | Warehouse -> Shipped | Yolanda Strickland-Oby;08/30/2015 20:18 | Shipped -> Closed | Lorraine Whitcombe,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers;CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,[TACOM];[CSR];[Admin],JARAMILLO|JUSTIN|77076,0,CN=Lorraine Whitcombe/OU=CHPSID/O=TACOM,08/30/2015 20:18:04,
