UNID,NoteID,ParentUNID,Created,Modified,LastUpdatedBy,Attachments,JobNumber,CaseNumber,VeteranName,JobStatus,Priority,Items,EngravingText,Font,Machine,ProofChecked,QueuedDate,StartedDate,CompletedDate,Engraver,ReworkCount,Notes,DocReaders,DaysInQueue
653C0713F14A901C830A8FD38D54DB2C,D10A,,03/08/2006 11:45:10,03/24/2006 13:45:10,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2006-01393,VMA-2006-000102,"Greaves, Brian",Complete,Routine,Air Medal :: B. GREAVES,B. GREAVES,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,03/08/2006 11:45:10,03/10/2006 11:45:10,03/24/2006 13:45:10,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,16
FB18C4E6F72C413C353D2C299244B092,D10E,,05/12/2023 13:42:54,05/24/2023 13:42:54,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2023-00864,VMA-2023-000048,"Gastrelle, David",Complete,Routine,Purple Heart :: D. GASTRELLE;Silver Star :: D. GASTRELLE,D. GASTRELLE,Block,Laser-1,Spelling verified against authorization record;Award matches line item,05/12/2023 13:42:54,05/12/2023 13:42:54,05/24/2023 13:42:54,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,12
A3F5570A0CF2EE2C98E0F52D4D7737E2,D112,,09/07/2005 17:44:43,09/23/2005 19:44:43,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2005-00600,VMA-2005-000055,"Maldonado-Vega, Carl",Complete,Routine,Silver Star :: C. N. MALDONADO-VEGA,C. N. MALDONADO-VEGA,Script,Rotary-A,Spelling verified against authorization record;Award matches line item,09/07/2005 17:44:43,09/07/2005 17:44:43,09/23/2005 19:44:43,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,16
7A453994632A7026B7DAD55AADDD5CE3,D116,,07/24/2025 22:25:35,08/11/2025 01:25:35,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2025-00159,VMA-2025-000013,"Delgadillo, Angela",Complete,Routine,Army Commendation Medal :: A. H. DELGADILLO,A. H. DELGADILLO,Block,Hand,Spelling verified against authorization record;Award matches line item,07/24/2025 22:25:35,07/28/2025 22:25:35,08/11/2025 01:25:35,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,18
C3A5EBCE65B017CF60F8B34E0B30423D,D11A,,06/11/2020 08:47:30,06/24/2020 10:47:30,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2020-00875,VMA-2020-000061,"Montgomerie, Marcus",Complete,Routine,Purple Heart :: M. MONTGOMERIE;Army Commendation Medal :: M. MONTGOMERIE,M. MONTGOMERIE,Block,Laser-2,Spelling verified against authorization record;Award matches line item,06/11/2020 08:47:30,06/15/2020 08:47:30,06/24/2020 10:47:30,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,13
522DE1C80EF46E8A4D01AE4EAEB1D052,D11E,,02/20/2021 21:18:01,03/09/2021 23:18:01,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2021-01025,VMA-2021-000084,"Hinojosa, Jessica",Complete,Routine,Army Commendation Medal :: J. P. HINOJOSA,J. P. HINOJOSA,Block,Laser-2,Spelling verified against authorization record;Award matches line item,02/20/2021 21:18:01,02/21/2021 21:18:01,03/09/2021 23:18:01,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,17
23B2057F55DCB8919162BD4C3AF4A1BC,D122,,08/09/2012 15:35:22,08/13/2012 16:35:22,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2012-00990,VMA-2012-000091,"Kellerhaus, Carol",Complete,Congressional,Purple Heart :: C. E. KELLERHAUS,C. E. KELLERHAUS,Block,Laser-2,Spelling verified against authorization record;Award matches line item,08/09/2012 15:35:22,08/09/2012 15:35:22,08/13/2012 16:35:22,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,4
BD4F8A00E815EA80DFDF849D7FE51FAE,D126,,06/05/2014 16:27:00,06/16/2014 17:27:00,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2014-01222,VMA-2014-000104,"Vandermolen, Andre",Complete,Routine,Army Commendation Medal :: A. T. VANDERMOLEN,A. T. VANDERMOLEN,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,06/05/2014 16:27:00,06/09/2014 16:27:00,06/16/2014 17:27:00,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,11
E07CBEBD96895A681EA230322C094678,D12A,,08/12/2026 14:53:25,08/15/2026 14:53:25,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2026-01450,VMA-2026-000635,"Reyes, Kevin",In Progress,Routine,Silver Star :: K. H. REYES,K. H. REYES,Block,Laser-1,Spelling verified against authorization record,08/12/2026 14:53:25,08/15/2026 14:53:25,,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,20
8C5438197EDC5C8D66CC79997EE93766,D12E,,09/03/2022 13:01:39,09/12/2022 16:01:39,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2022-00010,VMA-2022-000002,"Iverstone, Thomas",Complete,Congressional,Silver Star :: T. L. IVERSTONE;Bronze Star Medal :: T. L. IVERSTONE,T. L. IVERSTONE,Block,Hand,Spelling verified against authorization record;Award matches line item,09/03/2022 13:01:39,09/05/2022 13:01:39,09/12/2022 16:01:39,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,9
7DB950D376D269DA1AD32986F718A379,D132,,05/31/2009 07:59:13,06/07/2009 11:59:13,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2009-00070,VMA-2009-000003,"Figueroa, Dorothy",Complete,Congressional,Purple Heart :: D. B. FIGUEROA,D. B. FIGUEROA,Script,Laser-2,Spelling verified against authorization record;Award matches line item,05/31/2009 07:59:13,05/31/2009 07:59:13,06/07/2009 11:59:13,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,7
1706D59D7CEA38E09556593E110549B5,D136,,07/29/2017 18:18:23,08/16/2017 23:18:23,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2017-00016,VMA-2017-000004,"Trevino, Rafael",Complete,Routine,Army Commendation Medal :: R. T. TREVINO,R. T. TREVINO,Script,Laser-2,Spelling verified against authorization record;Award matches line item,07/29/2017 18:18:23,07/31/2017 18:18:23,08/16/2017 23:18:23,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,18
A895E2565E94E5D33E2F59E2DC8D54A3,D13A,,08/17/2019 15:38:55,09/02/2019 19:38:55,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2019-01223,VMA-2019-000099,"Coldwater, Carol",Complete,Congressional,Distinguished Flying Cross :: C. COLDWATER,C. COLDWATER,Roman,Laser-1,Spelling verified against authorization record;Award matches line item,08/17/2019 15:38:55,08/21/2019 15:38:55,09/02/2019 19:38:55,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,16
267CDA92FDA1FDC949DAB9FC7B00AD9C,D13E,,07/31/2026 12:28:59,08/14/2026 14:28:59,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2026-00911,VMA-2026-000404,"Quimbley, Gary",Complete,Routine,Bronze Star Medal :: G. G. QUIMBLEY,G. G. QUIMBLEY,Roman,Laser-2,Spelling verified against authorization record;Award matches line item,07/31/2026 12:28:59,08/04/2026 12:28:59,08/14/2026 14:28:59,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,14
754FA533FB3BCA8E818CD8F2C62ED153,D142,,08/28/2013 11:29:31,09/07/2013 14:29:31,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2013-00356,VMA-2013-000018,"Ormsbee, Earl",Complete,Routine,Air Medal :: E. ORMSBEE,E. ORMSBEE,Script,Rotary-A,Spelling verified against authorization record;Award matches line item,08/28/2013 11:29:31,08/31/2013 11:29:31,09/07/2013 14:29:31,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,10
23A94273397DFEF6D38676A9D4612341,D146,,06/21/2025 12:17:35,07/05/2025 13:17:35,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2025-01238,VMA-2025-000140,"Ashcroft, Amanda",Complete,Routine,Distinguished Flying Cross :: A. R. ASHCROFT,A. R. ASHCROFT,Block,Laser-2,Spelling verified against authorization record;Award matches line item,06/21/2025 12:17:35,06/25/2025 12:17:35,07/05/2025 13:17:35,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,14
BDC6744B31D8FA016A05A22AEB74DF83,D14A,,08/26/2009 13:19:08,09/02/2009 13:19:08,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2009-00036,VMA-2009-000002,"Bramwold, Richard",Complete,Congressional,Air Medal :: R. BRAMWOLD,R. BRAMWOLD,Roman,Laser-1,Spelling verified against authorization record;Award matches line item,08/26/2009 13:19:08,08/27/2009 13:19:08,09/02/2009 13:19:08,CN=Hector Amundsen/OU=CHPSID/O=TACOM,1,Rework: name misspelled on first pass - verified against DD-214.,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,7
F0BA3F2A0062DF4E1B3BAECDF160B240,D14E,,06/11/2014 10:34:02,06/21/2014 13:34:02,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2014-00673,VMA-2014-000051,"Jaramillo, Matthew",Complete,Routine,Purple Heart :: M. G. JARAMILLO,M. G. JARAMILLO,Block,Laser-1,Spelling verified against authorization record;Award matches line item,06/11/2014 10:34:02,06/12/2014 10:34:02,06/21/2014 13:34:02,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,10
C5438E076FF35A547488803DB48AF145,D152,,05/17/2026 13:40:20,06/02/2026 15:40:20,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2026-01360,VMA-2026-000588,"JARVINEN-ROE, Eugene",Complete,Routine,Army Commendation Medal :: E. JARVINEN-ROE,E. JARVINEN-ROE,Block,Laser-1,Spelling verified against authorization record;Award matches line item,05/17/2026 13:40:20,05/19/2026 13:40:20,06/02/2026 15:40:20,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,16
10F26B9EEC8BE45E83A9D0B6256E14EB,D156,,09/18/2025 10:22:04,09/26/2025 11:22:04,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2025-00029,VMA-2025-000003,"Yeardley, Clarence",Complete,Expedite,Purple Heart :: C. M. YEARDLEY,C. M. YEARDLEY,Block,Laser-2,Spelling verified against authorization record;Award matches line item,09/18/2025 10:22:04,09/18/2025 10:22:04,09/26/2025 11:22:04,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,8
91892DE5C14D49A56ED541E646F772B3,D15A,,06/13/2026 17:09:20,06/23/2026 17:09:20,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2026-00129,VMA-2026-000052,"Underhill, Brandon",Complete,Routine,Bronze Star Medal :: B. A. UNDERHILL;Silver Star :: B. A. UNDERHILL;Purple Heart :: B. A. UNDERHILL,B. A. UNDERHILL,Block,Laser-1,Spelling verified against authorization record;Award matches line item,06/13/2026 17:09:20,06/16/2026 17:09:20,06/23/2026 17:09:20,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,10
EEDD0293956F6E2535B9B845BA1B4328,D15E,,12/08/2020 17:33:39,12/23/2020 20:33:39,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2020-00566,VMA-2020-000048,"Umberlake, Susan",Complete,Congressional,Army Commendation Medal :: S. R. UMBERLAKE,S. R. UMBERLAKE,Roman,Laser-1,Spelling verified against authorization record;Award matches line item,12/08/2020 17:33:39,12/10/2020 17:33:39,12/23/2020 20:33:39,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,15
F386C255C96373A66844616345AA346C,D162,,05/25/2011 08:57:19,06/05/2011 09:57:19,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2011-00753,VMA-2011-000073,"Montgomerie, Arthur",Complete,Routine,Army Commendation Medal :: A. MONTGOMERIE,A. MONTGOMERIE,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,05/25/2011 08:57:19,05/27/2011 08:57:19,06/05/2011 09:57:19,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,11
FC9A05611EF83958B9BF5BE7DFD61150,D166,,08/20/2010 19:51:37,09/07/2010 00:51:37,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2010-01332,VMA-2010-000088,"Pemberley, Eugene",Complete,Routine,Air Medal :: E. F. PEMBERLEY;Bronze Star Medal :: E. F. PEMBERLEY,E. F. PEMBERLEY,Block,Laser-1,Spelling verified against authorization record;Award matches line item,08/20/2010 19:51:37,08/20/2010 19:51:37,09/07/2010 00:51:37,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,18
6BEF840ABCEEE9507AA1A3C4D06A8F02,D16A,,07/13/2026 14:47:10,07/26/2026 14:47:10,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2026-00163,VMA-2026-000065,"Villanueva, Karen",Complete,Routine,Purple Heart :: K. VILLANUEVA;Bronze Star Medal :: K. VILLANUEVA,K. VILLANUEVA,Script,Laser-1,Spelling verified against authorization record;Award matches line item,07/13/2026 14:47:10,07/16/2026 14:47:10,07/26/2026 14:47:10,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,13
78D0EAE0D2B697F61A76B75A7BA6A150,D16E,,09/15/2009 20:20:48,09/29/2009 00:20:48,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2009-01325,VMA-2019-000043,"Stanwycke, Nancy",Complete,Congressional,Purple Heart :: N. E. STANWYCKE;Air Medal :: N. E. STANWYCKE,N. E. STANWYCKE,Block,Laser-1,Spelling verified against authorization record;Award matches line item,09/15/2009 20:20:48,09/15/2009 20:20:48,09/29/2009 00:20:48,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,14
68E70F0E6F9369B09A47E79B5D0F2B56,D172,,11/18/2006 16:25:00,11/23/2006 18:25:00,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2006-00225,VMA-2006-000016,"Vosburgh, Tyler",Complete,Routine,Purple Heart :: T. S. VOSBURGH;Distinguished Flying Cross :: T. S. VOSBURGH;Silver Star :: T. S. VOSBURGH,T. S. VOSBURGH,Block,Laser-2,Spelling verified against authorization record;Award matches line item,11/18/2006 16:25:00,11/20/2006 16:25:00,11/23/2006 18:25:00,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,5
307FA0F71D56E305F2387BF70237798C,D176,,01/18/2021 15:30:14,01/25/2021 18:30:14,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2021-01294,VMA-2021-000106,"Stanwycke, Donald",Complete,Routine,Purple Heart :: D. R. STANWYCKE,D. R. STANWYCKE,Block,Laser-2,Spelling verified against authorization record;Award matches line item,01/18/2021 15:30:14,01/20/2021 15:30:14,01/25/2021 18:30:14,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,7
DFCC8B98D7BE036209695ECC13A48B67,D17A,,08/05/2016 21:33:26,08/22/2016 22:33:26,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2016-00674,VMA-2016-000046,"Gastrelle, Howard",Complete,Routine,Army Commendation Medal :: H. R. GASTRELLE,H. R. GASTRELLE,Roman,Rotary-A,Spelling verified against authorization record;Award matches line item,08/05/2016 21:33:26,08/07/2016 21:33:26,08/22/2016 22:33:26,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,17
EEBEC1B533B773F8F6BE382CC10535B0,D17E,,02/04/2026 11:33:41,02/19/2026 11:33:41,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2026-00388,VMA-2026-000149,"Hinojosa, Jamal",Complete,Congressional,Purple Heart :: J. C. HINOJOSA,J. C. HINOJOSA,Script,Laser-1,Spelling verified against authorization record;Award matches line item,02/04/2026 11:33:41,02/04/2026 11:33:41,02/19/2026 11:33:41,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,15
DAB6EAE5A9224C30FF15360A53A39E25,D182,,02/01/2010 17:40:30,02/17/2010 21:40:30,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2010-00982,VMA-2010-000064,"Fortenbury, Rafael",Complete,Routine,Air Medal :: R. FORTENBURY,R. FORTENBURY,Roman,Laser-1,Spelling verified against authorization record;Award matches line item,02/01/2010 17:40:30,02/02/2010 17:40:30,02/17/2010 21:40:30,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,16
624E0B6629058CFA8AADB2B9C4680586,D186,,09/05/2023 13:45:24,09/11/2023 16:45:24,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2023-01115,VMA-2023-000070,"Quimbley, Anthony",Complete,Routine,Purple Heart :: A. QUIMBLEY,A. QUIMBLEY,Script,Hand,Spelling verified against authorization record;Award matches line item,09/05/2023 13:45:24,09/07/2023 13:45:24,09/11/2023 16:45:24,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,6
9AF3B5DE3C3AEF264F7D8BF4B178F588,D18A,,09/01/2026 04:30:00,09/01/2026 04:30:00,CN=Ret Hamlin/OU=CHPSID/O=TACOM,,ENG-2026-00582,VMA-2026-000249,"Iverstone, Karen",Queued,Routine,Purple Heart :: K. A. IVERSTONE,K. A. IVERSTONE,Block,,,09/01/2026 04:30:00,,,,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,0
E83435E1F10B7AE53FE523070A81566A,D18E,,03/09/2017 11:29:08,03/19/2017 14:29:08,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2017-01317,VMA-2017-000099,"Jessup, Donna",Complete,Expedite,Bronze Star Medal :: D. W. JESSUP;Army Commendation Medal :: D. W. JESSUP,D. W. JESSUP,Roman,Hand,Spelling verified against authorization record;Award matches line item,03/09/2017 11:29:08,03/11/2017 11:29:08,03/19/2017 14:29:08,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,10
6BDEE141A03EC8492161A8548C9378FC,D192,,04/07/2014 17:24:03,04/14/2014 19:24:03,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2014-00605,VMA-2014-000043,"Ellingboe, Raymond",Complete,Routine,Air Medal :: R. ELLINGBOE,R. ELLINGBOE,Block,Laser-1,Spelling verified against authorization record;Award matches line item,04/07/2014 17:24:03,04/10/2014 17:24:03,04/14/2014 19:24:03,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,7
A3483E35B1AD6A6E4F50807C879A3CC8,D196,,07/09/2018 11:26:09,07/19/2018 14:26:09,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2018-00085,VMA-2018-000011,"Ellsworthy, Thomas",Complete,Routine,Purple Heart :: T. ELLSWORTHY,T. ELLSWORTHY,Block,Laser-1,Spelling verified against authorization record;Award matches line item,07/09/2018 11:26:09,07/13/2018 11:26:09,07/19/2018 14:26:09,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,10
45DD014FFCB809A0AC12C8375ACB391D,D19A,,06/14/2026 19:36:45,06/19/2026 23:36:45,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2026-01444,VMA-2026-000631,"Isherwood, Sarah",Complete,Routine,Army Commendation Medal :: S. B. ISHERWOOD,S. B. ISHERWOOD,Script,Hand,Spelling verified against authorization record;Award matches line item,06/14/2026 19:36:45,06/15/2026 19:36:45,06/19/2026 23:36:45,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,5
F1DBC70C34FD8B430054AAB3C5FF12E6,D19E,,02/02/2009 13:53:19,02/15/2009 15:53:19,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2009-00819,VMA-2009-000056,"Benavidez-Cruz, Sarah",Complete,Routine,Air Medal :: S. P. BENAVIDEZ-CRUZ,S. P. BENAVIDEZ-CRUZ,Block,Rotary-A,Spelling verified against authorization record;Award matches line item,02/02/2009 13:53:19,02/04/2009 13:53:19,02/15/2009 15:53:19,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,13
C1EC60EC72CF67CB73DD2EB84DF8F709,D1A2,,10/02/2019 17:05:29,10/08/2019 19:05:29,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2019-01434,VMA-2019-000113,"Barrowclough, Mary",Complete,Expedite,Bronze Star Medal :: M. S. BARROWCLOUGH;Silver Star :: M. S. BARROWCLOUGH,M. S. BARROWCLOUGH,Roman,Laser-2,Spelling verified against authorization record;Award matches line item,10/02/2019 17:05:29,10/03/2019 17:05:29,10/08/2019 19:05:29,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,6
F997ECC7726C313B338AE434CF7C068D,D1A6,,08/14/2026 16:11:13,08/18/2026 19:11:13,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2026-00899,VMA-2026-000398,"Dellacroix, Justin",Complete,Expedite,Silver Star :: J. R. DELLACROIX,J. R. DELLACROIX,Block,Laser-2,Spelling verified against authorization record;Award matches line item,08/14/2026 16:11:13,08/14/2026 16:11:13,08/18/2026 19:11:13,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,4
56DE24953B5D342CC578F44923F9AD81,D1AA,,05/12/2026 16:34:54,05/12/2026 16:34:54,CN=Benedetta Kowalczyk/OU=CHPSID/O=TACOM,,ENG-2026-01085,VMA-2026-000472,"Oakhurst, Justin",Queued,Congressional,Bronze Star Medal :: J. OAKHURST,J. OAKHURST,Block,,,05/12/2026 16:34:54,,,,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,112
22D5FB3EBF24AED9007380E5D868F6EC,D1AE,,09/11/2006 13:01:35,09/16/2006 14:01:35,CN=Hector Amundsen/OU=CHPSID/O=TACOM,,ENG-2006-00008,VMA-2006-000002,"BENAVIDEZ-CRUZ, Matthew",Complete,Expedite,Army Commendation Medal :: M. S. BENAVIDEZ-CRUZ,M. S. BENAVIDEZ-CRUZ,Script,Laser-2,Spelling verified against authorization record;Award matches line item,09/11/2006 13:01:35,09/11/2006 13:01:35,09/16/2006 14:01:35,CN=Hector Amundsen/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,5
417748439E13E5D6549F71F9F00DA52B,D1B2,,11/23/2006 11:20:09,12/02/2006 14:20:09,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2006-00950,VMA-2006-000072,"Lindquarry, Leonard",Complete,Routine,Bronze Star Medal :: L. E. LINDQUARRY;Army Commendation Medal :: L. E. LINDQUARRY,L. E. LINDQUARRY,Block,Laser-1,Spelling verified against authorization record;Award matches line item,11/23/2006 11:20:09,11/24/2006 11:20:09,12/02/2006 14:20:09,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,9
00D8E327CABFF64254D549533F9FF5B3,D1B6,,12/30/2019 09:13:42,01/12/2020 11:13:42,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2019-00803,VMA-2019-000066,"Fairweather, Brian",Complete,Routine,Silver Star :: B. M. FAIRWEATHER,B. M. FAIRWEATHER,Block,Laser-2,Spelling verified against authorization record;Award matches line item,12/30/2019 09:13:42,12/31/2019 09:13:42,01/12/2020 11:13:42,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,13
0C280A15F1D84AD0D6FEB65EB5A1D2FC,D1BA,,09/15/2012 11:42:50,09/22/2012 13:42:50,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,,ENG-2012-01028,VMA-2012-000094,"Quinonez, Sarah",Complete,Routine,Purple Heart :: S. F. QUINONEZ,S. F. QUINONEZ,Block,Hand,Spelling verified against authorization record;Award matches line item,09/15/2012 11:42:50,09/17/2012 11:42:50,09/22/2012 13:42:50,CN=Oswaldo Ferreira-Lund/OU=CHPSID/O=TACOM,0,,[TACOM];[CSR];[Admin];[ReadOnlyAudit];LocalDomainServers,7
